8,552851
4,552951
0,553154
9,553254
-5,553357
-11,553457
8,553660
-1,553762
1,553863
-3,553965
0,554168
-2,554268
6,554371
1,554471
0,554674
-6,554776
3,554876
1,554979
8,555182
-2,555282
-3,555384
4,555485
-1,555687
4,555788
0,555890
2,555991
1,556193
1,556296
0,556396
2,556498
-1,556701
-2,556802
-2,556904
0,557004
3,557207
1,557309
-1,557410
-1,557512
-3,557713
1,557815
0,557916
-2,558018
-1,558118
2,558221
0,558321
-1,558424
1,558626
0,558727
0,558829
0,558929
-1,559132
-1,559235
3,559335
1,559437
-2,559640
0,559740
-3,559841
-1,559943
1,560146
0,560246
0,560349
-2,560449
2,560652
2,560754
-2,560855
7,560957
-3,561160
-6,561260
9,561362
-8,561463
4,561666
9,561768
-7,561868
1,561969
-5,562171
-4,562274
5,562374
-1,562477
5,562679
-1,562780
-2,562882
2,562982
-4,563085
2,563185
0,563288
-4,563388
0,563591
1,563693
-1,563793
-4,563896
6,564097
-1,564199
2,564299
-1,564402
-8,564604
3,564705
2,564807
6,564908
-4,565110
2,565213
-1,565313
-1,565415
-1,565618
-2,565719
1,565821
0,565921
3,566124
-2,566224
-2,566327
5,566427
3,566630
0,566732
3,566833
-3,566935
2,567138
9,567238
3,567341
-3,567441
0,567644
-9,567746
0,567846
8,567949
2,568152
-1,568252
-7,568352
4,568455
-2,568555
3,568657
0,568758
7,568860
-4,569063
-3,569163
3,569266
8,569366
-4,569569
-2,569671
-3,569772
0,569874
1,570077
1,570177
-4,570277
-4,570380
-3,570583
2,570683
-1,570785
0,570886
5,571088
1,571191
-3,571291
0,571394
-1,571596
2,571697
0,571799
3,571899
0,572102
0,572205
0,572305
-2,572405
4,572608
-6,572710
-2,572811
11,572913
5,573116
2,573216
-2,573319
8,573419
-6,573622
2,573724
-2,573825
-2,573927
3,574130
3,574230
4,574332
0,574433
1,574535
-18,574636
20,574738
-31,574838
8,575041
-10,575141
3,575244
-4,575344
-3,575547
-23,575649
10,575750
15,575852
0,576055
5,576155
-8,576258
-3,576358
1,576561
-1,576663
1,576763
-1,576866
4,577069
2,577169
-2,577271
0,577372
-4,577574
1,577677
2,577777
0,577878
-2,578080
-1,578183
1,578283
-1,578385
-1,578588
-1,578689
2,578791
-2,578891
1,579094
-2,579196
1,579297
4,579399
-5,579602
-2,579702
11,579805
-15,579905
12,580007
-7,580108
1,580210
-1,580311
-1,580513
1,580614
2,580716
0,580816
1,581019
-1,581122
-2,581222
2,581324
1,581527
0,581627
0,581730
-2,581830
2,582033
-1,582135
-2,582236
-2,582336
3,582539
-1,582641
0,582742
1,582844
0,583047
-1,583147
3,583249
0,583350
1,583553
-1,583655
1,583755
-5,583858
1,584060
0,584161
-1,584263
1,584364
4,584566
2,584667
0,584769
-1,584869
-3,585072
2,585175
3,585275
-2,585377
2,585478
-1,585580
-3,585680
1,585783
8,585986
-11,586086
1,586188
-1,586289
-1,586491
0,586592
-1,586694
0,586795
3,586997
2,587100
1,587200
-2,587302
2,587505
2,588011
0,588113
-4,588214
-1,588517
3,588619
-4,588720
-1,588822
-1,589025
3,589125
1,589228
-1,589328
0,589531
2,589633
-1,589733
-2,589836
0,590039
0,590139
-1,590241
2,590342
-1,590544
2,590645
-2,590747
3,590848
-3,591050
1,591153
-2,591253
1,591355
2,591456
-1,591558
1,591659
1,591761
8,591964
6,592064
-10,592166
2,592267
-10,592470
-1,592572
14,592672
-8,592775
8,592977
-10,593078
-5,593178
10,593281
1,593483
12,593584
-2,593686
0,593786
-3,593989
2,594092
0,594192
1,594294
-3,594497
7,594597
-2,594700
3,594800
-7,595003
1,595105
0,595206
-6,595308
1,595511
-3,595611
4,595712
-2,595814
0,596017
7,596117
8,596219
-1,596320
2,596523
-3,596625
10,596725
1,596828
-3,596928
6,597030
1,597131
4,597233
-4,597436
-6,597536
19,597639
-18,597739
-5,597942
11,598044
-13,598145
1,598247
8,598448
-27,598550
5,598650
2,598753
-6,598956
-14,599056
43,599158
-37,599259
-11,599461
6,599564
14,599664
-4,599767
0,599969
1,600070
-4,600172
34,600272
490,600475
-608,600578
34,600678
2,600780
5,600983
2,601083
-6,601186
9,601286
-1,601489
5,601591
2,601692
3,601794
2,601894
-2,601995
-1,602097
-1,602198
0,602400
-2,602503
1,602603
2,602705
3,602908
-1,603009
8,603111
-5,603211
-3,603414
2,603516
4,603617
-1,603719
-1,603922
-2,604022
3,604125
1,604428
0,604528
0,604631
-19,604934
30,605036
-11,605136
2,605239
-11,605442
24,605542
-36,605644
47,605745
-11,605947
37,606050
-34,606150
4,606253
-3,606455
6,606556
-4,606658
-3,606758
0,606961
-1,607064
1,607164
0,607266
2,607367
-2,607467
1,607569
-1,607670
-1,607873
0,607975
-1,608075
0,608178
2,608380
-2,608481
0,608583
0,608684
0,608886
-1,608989
1,609089
0,609191
1,609394
1,609495
-1,609595
0,609697
1,609900
-1,610000
0,610103
1,610203
0,610406
0,610508
0,610609
0,610711
0,610914
0,611014
1,611117
0,611217
-1,611420
0,611520
0,611622
1,611723
0,611926
0,612028
0,612128
0,612231
0,612433
0,612534
0,612636
0,612737
0,612839
1,612939
-1,613040
0,613142
-5,613345
0,613445
-1,613548
-2,613648
-1,613851
1,613953
1,614053
0,614156
0,614359
1,614459
-1,614561
0,614662
0,614864
-1,614967
1,615067
-1,615168
-1,615370
0,615473
0,615573
-1,615675
0,615878
-1,615979
-1,616081
1,616181
0,616384
-1,616486
-1,616587
1,616689
1,616892
-1,616992
0,617095
1,617195
1,617398
-1,617498
0,617601
0,617701
3,617904
-1,618006
-2,618106
1,618209
1,618309
4,618412
-7,618512
2,618614
0,618817
1,618917
-2,619020
2,619120
0,619323
0,619423
1,619526
-1,619626
1,619829
0,619931
0,620032
-1,620134
0,620337
0,620437
0,620539
0,620640
0,620843
1,620945
-1,621045
-1,621146
0,621348
0,621451
1,621551
-1,621654
-1,621856
4,621957
-4,622059
1,622159
0,622362
0,622465
0,622565
0,622667
0,622870
0,622970
1,623071
-1,623173
0,623376
0,623476
0,623579
0,623679
1,623882
-1,623984
0,624287
0,624390
0,624490
0,624795
0,624896
0,624996
0,625098
0,625301
0,625401
0,625504
0,625604
0,625807
0,625909
